date,branch,product,mass,materials,lifeCycleStep,lifeCycleStepCountry,impact,value,norm_value_ecs
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ior,0.07146402908,0.6265565941
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ldu,0,0
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,mru,1.03E-06,0.9054969652
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ozd,7.15E-10,0.0006213034109
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pco,0.01462789445,12.63765992
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pma,1.18E-07,13.12947359
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,swe,0.005615439872,6.291986431
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,tre,0.06132113127,9.505807456
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,wtu,0,0
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ecs,139.8231255,0
2023-10-02,master,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pef,168.318268,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,acd,0.08000669594,65.94096895
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,cch,8.348302834,232.772932
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,fru,112.7671602,106.5145481
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,fwe,0.001021801161,13.16319758
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,ior,1.58556703,13.90136395
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,ldu,452.5295257,32.35911522
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,mru,2.44E-05,21.33587166
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,ozd,6.89E-07,0.5988215303
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,pco,0.01732068111,14.9640728
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,pma,1.27E-06,141.2951331
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,swe,0.06202844182,69.50161042
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,tre,0.17371382,26.92856591
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,wtu,3.235492714,17.71682427
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,ecs,756.9930254,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Matière,CN,pef,942.485168,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,acd,0.02205777236,18.17986439
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,cch,2.602862875,72.57475382
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,fru,26.27429797,24.81746431
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,fwe,5.45E-08,0.000701639755
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,ior,0.03552997182,0.3115068995
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,ldu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,mru,2.10E-07,0.1835165148
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,ozd,1.55E-12,1.35E-06
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,pco,0.01597876394,13.8047335
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,pma,8.17E-07,90.88789978
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,swe,0.005795356484,6.493579344
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,tre,0.06324480711,9.804009588
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,ecs,237.0580311,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Filature,CN,pef,295.2444433,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,acd,0.05469129664,45.07619083
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,cch,5.319033193,148.3088211
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fru,56.03836794,52.93120289
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,fwe,1.56E-07,0.002004480385
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ior,0.07977827364,0.6994512352
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ldu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,mru,3.36E-07,0.2944611814
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ozd,4.04E-11,3.51E-05
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pco,0.02387276476,20.62469642
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pma,1.95E-06,216.308367
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,swe,0.008163037068,9.146517395
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,tre,0.08944533312,13.86553211
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,ecs,507.2572797,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Tissage & Tricotage,IN,pef,634.2347752,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,acd,0.06669182577,54.96694446
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,cch,8.509199992,237.2591735
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fru,72.29521254,68.28665257
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,fwe,0.0001737287982,2.23803474
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ior,0.06778943222,0.5943397862
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ldu,1.341444231,0.09592290881
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,mru,5.88E-05,51.480967
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ozd,4.96E-05,43.06325216
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pco,0.03342409683,28.87649827
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pma,1.65E-06,184.0021378
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,swe,0.01964668129,22.01370773
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,tre,0.1676306208,25.98556764
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,ecs,718.8631986,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Ennoblissement,IN,pef,889.3371111,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,acd,0.04768470888,39.30140934
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,cch,4.569326629,127.4050041
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,fru,49.54560886,46.79844847
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,fwe,0.0001573670434,2.027256931
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,ior,0.04604707699,0.4037149891
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,ldu,0.32437665,0.02319526306
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,mru,7.10E-07,0.6214131374
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,ozd,4.48E-09,0.003891005956
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,pco,0.02454176669,21.20267563
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,pma,1.32E-06,146.9094249
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,swe,0.01266267849,14.1882743
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,tre,0.1221724617,18.93878788
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,ecs,417.8234959,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Confection,IN,pef,520.5588924,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,acd,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,cch,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fru,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,fwe,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ior,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ldu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,mru,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ozd,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pco,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pma,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,swe,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,tre,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,ecs,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Distribution,FR,pef,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,acd,0.001918340287,1.581082881
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,cch,0.7187951059,20.0419232
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,fru,49.42114205,46.68088299
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,fwe,0.0001148885378,1.480034061
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ior,17.20139617,150.8122105
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ldu,10.968102,0.7842981645
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,mru,1.52E-06,1.332196319
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ozd,9.12E-08,0.07924478294
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pco,0.001537154821,1.328013402
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pma,3.87E-08,4.308447929
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,swe,0.0005510471297,0.6174371273
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,tre,0.003376067432,0.5233472752
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,ecs,229.5691187,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Utilisation,FR,pef,303.7955352,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,acd,0.0001854879,0.1528778524
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,cch,0.524349808,14.62027008
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,fru,-0.5303273,-0.5009221885
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,fwe,4.02E-06,0.05180608588
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ior,-0.063316218,-0.5551211485
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ldu,0.00292578,0.0002092143092
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,mru,2.48E-08,0.02173213208
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ozd,-7.17E-11,-6.23E-05
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pco,0.0004660215,0.4026157867
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pma,1.77E-09,0.1966469139
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,swe,0.00031604925,0.3541267715
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,tre,0.001112403,0.1724411881
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,ecs,14.91662044,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",Fin de vie,FR,pef,15.01998362,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,acd,0.01661666241,13.69533896
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,bvi,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,cch,2.127963447,59.33329212
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,etf,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,etf-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,fru,25.07847503,23.68794629
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,fwe,6.94E-07,0.008945867082
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,htc,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,htc-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,htn,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,htn-c,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ior,0.07146402908,0.6265565941
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ldu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,mru,1.03E-06,0.9054969652
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ozd,7.15E-10,0.0006213034109
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pco,0.01462789445,12.63765992
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pma,1.18E-07,13.12947359
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,swe,0.005615439872,6.291986431
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,tre,0.06132113127,9.505807456
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,wtu,0,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,ecs,139.8231255,0
2023-10-02,pr351,jean,0.45,"[{'id': 'coton', 'share': 1}]",transports,,pef,168.318268,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,acd,0.02490082571,20.52308942
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,bvi,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,cch,4.262896098,118.8609042
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,etf,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,etf-c,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,fru,77.69061174,73.38289253
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,fwe,0.0004772520271,6.148126434
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,htc,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,htc-c,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,htn,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,htn-c,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,ior,0.9099983017,7.978355599
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,ldu,14.63075061,1.046203878
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,mru,1.26E-05,11.01408435
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,ozd,1.90E-07,0.1654718484
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,pco,0.01417357534,12.24515433
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,pma,5.38E-07,59.78979036
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,swe,0.004587029938,5.139673968
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,tre,0.02873434756,4.454307506
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,wtu,0.477051545,2.612226061
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,ecs,323.3602805,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Matière,CN,pef,395.7940172,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,acd,0.008271664635,6.817449146
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,bvi,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,cch,0.9760735783,27.21553268
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf,0,0
2023-10-02,master,jean,0.45,"[{'id': 'pet', 'share': 1}]",Filature,CN,etf-c,0,0
